Bus_name,Bus_type,Start_time,End_time,Total_duration,Price,Seats_Available,Ratings,Route_link,Route_name
Express Line (Karunamoyee),Volvo 9600 A/C Seater (2+2),15:20,19:10,03h 50m,INR 486,"18 Seats available
6 Window","4.7
349",https://www.redbus.in/bus-tickets/durgapur-to-kolkata,Durgapur (West Bengal) to Kolkata
SHYAMOLI Pvt. Ltd.(Karunamoyee),Volvo B11R Multi Axle Seater (2+2),16:00,20:00,04h 00m,INR 486,"32 Seats available
12 Window","4.3
351",https://www.redbus.in/bus-tickets/durgapur-to-kolkata,Durgapur (West Bengal) to Kolkata
Greenline (Karunamoyee),Volvo A/C Seater (2+2),16:00,20:00,04h 00m,INR 486,"7 Seats available
2 Window","4.3
242",https://www.redbus.in/bus-tickets/durgapur-to-kolkata,Durgapur (West Bengal) to Kolkata
Express Line,Scania Multi-Axle AC Semi Sleeper (2+2),16:10,20:00,03h 50m,INR 486,"21 Seats available
6 Window","4.5
308",https://www.redbus.in/bus-tickets/durgapur-to-kolkata,Durgapur (West Bengal) to Kolkata
"WBTC (CTC) BARASAT-DIGHA via Esplanade, Karunamoyee,Airport - 206|14:15",Non AC Seater (2+3),14:15,19:15,05h 00m,INR 165,"47 Seats available
20 Window",3.6,https://www.redbus.in/bus-tickets/digha-to-barasat-west-bengal,Digha to Barasat (West Bengal)
WBTC (CTC) HABRA-DIGHA via Bally - 26|14:50,Non AC Seater (2+3),14:50,19:35,04h 45m,INR 161,"36 Seats available
11 Window","3.5
41",https://www.redbus.in/bus-tickets/digha-to-barasat-west-bengal,Digha to Barasat (West Bengal)
WBTC (CTC) MADHYAMGRAM - DIGHA via Belghoria - 130|16:00,Non AC Seater (2+3),16:00,21:05,05h 05m,INR 161,"46 Seats available
19 Window","2.5
23",https://www.redbus.in/bus-tickets/digha-to-barasat-west-bengal,Digha to Barasat (West Bengal)
WBTC (CTC) BARASAT-DIGHA via Bally - 38|16:45,Non AC Seater (2+3),16:45,21:10,04h 25m,INR 161,"36 Seats available
14 Window","2.5
10",https://www.redbus.in/bus-tickets/digha-to-barasat-west-bengal,Digha to Barasat (West Bengal)
SBSTC-DIGHA - BARASAT - 14:20 (DIGHA DEPOT) - 516,Non AC Seater (2+3),14:20,19:50,05h 30m,INR 170,"52 Seats available
20 Window","2.9
36",https://www.redbus.in/bus-tickets/digha-to-barasat-west-bengal,Digha to Barasat (West Bengal)
Satya Paribahan,A/C Seater (2+3),23:00,05:10,06h 10m,INR 320 296,"40 Seats available
15 Window","3.0
21",https://www.redbus.in/bus-tickets/digha-to-barasat-west-bengal,Digha to Barasat (West Bengal)
Snemita Paribahan (Shinjini),AC Seater (2+3),23:35,05:00,05h 25m,INR 420,"32 Seats available
12 Window","3.2
21",https://www.redbus.in/bus-tickets/digha-to-barasat-west-bengal,Digha to Barasat (West Bengal)
Arunita Paribahan,A/C Seater (2+3),23:35,05:00,05h 25m,INR 370,"21 Seats available
8 Window","4.2
4",https://www.redbus.in/bus-tickets/digha-to-barasat-west-bengal,Digha to Barasat (West Bengal)
Aradhana Bus Service,Non AC Seater (2+3),16:50,23:30,06h 40m,INR 350 333,"54 Seats available
21 Window",1.9,https://www.redbus.in/bus-tickets/digha-to-barasat-west-bengal,Digha to Barasat (West Bengal)
Aradhana Travels,A/C Seater / Sleeper (2+2),18:35,23:55,05h 20m,"Starts from
INR 500 475","17 Seats available
9 Window","1.2
12",https://www.redbus.in/bus-tickets/digha-to-barasat-west-bengal,Digha to Barasat (West Bengal)
The Joy Ride,A/C Seater / Sleeper (2+2),21:15,03:35,06h 20m,"Starts from
INR 650",37 Seats available,3.6,https://www.redbus.in/bus-tickets/digha-to-barasat-west-bengal,Digha to Barasat (West Bengal)
Aradhana Bus Service,A/C Seater / Sleeper (2+2),23:00,04:30,05h 30m,INR 600 570,"51 Seats available
26 Window","1.9
5",https://www.redbus.in/bus-tickets/digha-to-barasat-west-bengal,Digha to Barasat (West Bengal)
SBSTC-KOLKATA - SURI - 14:30 - (Suri Depot) - 652,Non AC Seater (2+3),14:30,19:30,05h 00m,INR 190,"51 Seats available
19 Window","3.3
20",https://www.redbus.in/bus-tickets/kolkata-to-suri,Kolkata to Suri
SBSTC-KOLKATA - SURI - 15:30 - (Suri Depot) - 655,Non AC Seater (2+3),15:30,20:30,05h 00m,INR 190,"51 Seats available
19 Window","4.3
13",https://www.redbus.in/bus-tickets/kolkata-to-suri,Kolkata to Suri
SBSTC-KOLKATA - SURI - 16: 30 - (Suri Depot) - 653,Non AC Seater (2+3),16:30,21:30,05h 00m,INR 190,"48 Seats available
17 Window","3.6
10",https://www.redbus.in/bus-tickets/kolkata-to-suri,Kolkata to Suri
SBSTC-KOLKATA - SURI - 18:00 - (Suri Depot) - 1205,Non AC Seater (2+3),18:00,23:00,05h 00m,INR 190,"52 Seats available
20 Window","2.8
26",https://www.redbus.in/bus-tickets/kolkata-to-suri,Kolkata to Suri
WBTC (CTC) KOLKATA -BOLPUR - SURI (AC-VOLVO) - 104|14:30,Volvo AC Seater (2+2),14:30,19:10,04h 40m,INR 435,"15 Seats available
4 Window","3.8
211",https://www.redbus.in/bus-tickets/kolkata-to-suri,Kolkata to Suri
SBSTC-DIGHA - BARASAT - 14:20 (DIGHA DEPOT) - 516,Non AC Seater (2+3),14:20,18:50,04h 30m,INR 155,"52 Seats available
20 Window","4.5
22",https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Kolkata
SBSTC-DIGHA - KARUNAMOYEE - A/C - 14:25 (BEL DEPOT) - 3962,AC Seater (2+2),14:25,19:25,05h 00m,INR 360,"37 Seats available
18 Window","2.8
5",https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Kolkata
SBSTC-DIGHA - KARUNAMOYEE - VIA - KOLKATA - 14:25 (VOLVO - 3708,Volvo AC Seater (2+2),14:25,18:55,04h 30m,INR 410,"53 Seats available
26 Window","4.2
57",https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Kolkata
SBSTC-DIGHA - THAKURPUR - 14:30 (DIG DEPOT) - 839,Non AC Seater (2+3),14:30,19:00,04h 30m,INR 155,"52 Seats available
20 Window","3.0
25",https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Kolkata
SBSTC-DIGHA - GARIA - VIA - KOLKATA - 14:40 (FALTA DEPOT - 3489,Non AC Seater (2+3),14:40,20:10,05h 30m,INR 162,"49 Seats available
18 Window","2.9
23",https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Kolkata
SBSTC-DIGHA - GARIA - A/C - 14:50 (DIG DEPOT) - 735,AC Seater (2+2),14:50,19:20,04h 30m,INR 310,"35 Seats available
16 Window","2.5
35",https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Kolkata
SBSTC-DIGHA - GARIA - VIA - KOLKATA - 15:10 - 734,Non AC Seater (2+3),15:10,20:40,05h 30m,INR 162,"46 Seats available
16 Window","4.0
32",https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Kolkata
SBSTC-DIGHA - KARUNAMOYEE - VIA DUNLOP - 15:20 (DIGHA) - 3244,Non AC Seater (2+3),15:20,20:20,05h 00m,INR 170,"45 Seats available
15 Window","3.8
67",https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Kolkata
SBSTC-DIGHA - GARIA - VIA - KOLKATA - 16:40 (FALTA DEPOT - 3704,Non AC Seater (2+3),16:40,21:10,04h 30m,INR 155,"45 Seats available
17 Window","4.0
40",https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Kolkata
Samanta Travels,A/C Seater (2+3),14:30,19:20,04h 50m,INR 300 285,"12 Seats available
5 Window","3.3
88",https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Kolkata
Maa Chandi Travels,A/C Seater / Sleeper (2+2),14:30,19:10,04h 40m,"Starts from
INR 400 370",17 Seats available,"3.5
45",https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Kolkata
City Express (Shinjini),AC Seater (2+3),22:45,04:10,05h 25m,INR 320,"26 Seats available
10 Window","3.7
26",https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Kolkata
Express Line,Volvo 9600 Multi Axle Semi-Sleeper (2+2),14:00,18:30,04h 30m,INR 299,"39 Seats available
18 Window","3.9
78",https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Kolkata
Sneha Gold Bus Service,A/C Seater (2+3),16:30,21:30,05h 00m,INR 300,"20 Seats available
8 Window","4.5
9",https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Kolkata
SBSTC-KOLKATA - PURULIA - VIA - ASN - 14:15 (PRL DEPOT) - 292,Non AC Seater (2+3),14:15,17:15,03h 00m,INR 150,"49 Seats available
18 Window","4.0
9",https://www.redbus.in/bus-tickets/kolkata-to-durgapur,Kolkata to Durgapur (West Bengal)
SBSTC-KARUNAMOYEE - ASANSOL - A/C - 14:15 (ASN DEPOT) - 1132,AC Seater (2+2),14:15,18:00,03h 45m,INR 300,"13 Seats available
3 Window","4.0
106",https://www.redbus.in/bus-tickets/kolkata-to-durgapur,Kolkata to Durgapur (West Bengal)
SBSTC-KOLKATA - ASANSOL - A/C - 14:20 (ASANSOL DEPOT) - 1517,AC Seater (2+2),14:20,18:00,03h 40m,INR 300,"35 Seats available
17 Window","1.8
7",https://www.redbus.in/bus-tickets/kolkata-to-durgapur,Kolkata to Durgapur (West Bengal)
SBSTC-KOLKATA - BANKURA - 14:30 (Bankura Depot) - 2756,Non AC Seater (2+3),14:30,18:00,03h 30m,INR 150,"52 Seats available
20 Window","4.1
9",https://www.redbus.in/bus-tickets/kolkata-to-durgapur,Kolkata to Durgapur (West Bengal)
SBSTC-KARUNAMOYEE - BANKURA - VIA - DURGAPUR - 14:30 - 312,Non AC Seater (2+3),14:30,18:15,03h 45m,INR 155,"30 Seats available
7 Window","4.1
52",https://www.redbus.in/bus-tickets/kolkata-to-durgapur,Kolkata to Durgapur (West Bengal)
SBSTC-KARUNAMOYEE - ASANSOL - VOLVO - 14:45 (BEL DEPOT) - 3982,Volvo AC Seater (2+2),14:45,19:00,04h 15m,INR 360,"53 Seats available
26 Window",3.7,https://www.redbus.in/bus-tickets/kolkata-to-durgapur,Kolkata to Durgapur (West Bengal)
SBSTC-KOLKATA - ASANSOL - 14:45 (ASANSOL DEPOT) - 256,Non AC Seater (2+3),14:45,18:15,03h 30m,INR 150,"52 Seats available
20 Window","3.7
7",https://www.redbus.in/bus-tickets/kolkata-to-durgapur,Kolkata to Durgapur (West Bengal)
SBSTC-KARUNAMOYEE - ASANSOL - 15:00 (ASN DEPOT) - 248,Non AC Seater (2+3),15:00,18:45,03h 45m,INR 155,"47 Seats available
17 Window","3.1
38",https://www.redbus.in/bus-tickets/kolkata-to-durgapur,Kolkata to Durgapur (West Bengal)
SBSTC-KOLKATA - ASANSOL - 15:00 (ASANSOL DEPOT) - 257,Non AC Seater (2+3),15:00,18:30,03h 30m,INR 150,"52 Seats available
20 Window","3.8
17",https://www.redbus.in/bus-tickets/kolkata-to-durgapur,Kolkata to Durgapur (West Bengal)
SBSTC-KARUNAMOYEE - BANKURA - A/C - 15:15 (BNK DEPOT) - 1524,AC Seater (2+2),15:15,19:30,04h 15m,INR 300,"31 Seats available
15 Window","3.4
41",https://www.redbus.in/bus-tickets/kolkata-to-durgapur,Kolkata to Durgapur (West Bengal)
SBSTC-KOLKATA - DURGAPUR - 15:15 (DGP DEPOT) - 759,Non AC Seater (2+3),15:15,18:45,03h 30m,INR 150,"52 Seats available
20 Window","3.9
21",https://www.redbus.in/bus-tickets/kolkata-to-durgapur,Kolkata to Durgapur (West Bengal)
SBSTC-KOLKATA - BANKURA - 15:30 (Bankura Depot) - 294,Non AC Seater (2+3),15:30,19:00,03h 30m,INR 150,"52 Seats available
20 Window","3.6
21",https://www.redbus.in/bus-tickets/kolkata-to-durgapur,Kolkata to Durgapur (West Bengal)
SBSTC-KARUNAMOYEE - ASANSOL - 15:30 (ASN DEPOT) - 249,Non AC Seater (2+3),15:30,19:15,03h 45m,INR 155,"35 Seats available
11 Window","3.8
89",https://www.redbus.in/bus-tickets/kolkata-to-durgapur,Kolkata to Durgapur (West Bengal)
SBSTC-KOLKATA - ASANSOL - 16:00 (ASANSOL DEPOT) - 768,Non AC Seater (2+3),16:00,19:30,03h 30m,INR 150,"48 Seats available
18 Window","4.1
15",https://www.redbus.in/bus-tickets/kolkata-to-durgapur,Kolkata to Durgapur (West Bengal)
SBSTC-KOLKATA - DURGAPUR - 16:15 (DGP DEPOT) - 760,Non AC Seater (2+3),16:15,19:45,03h 30m,INR 150,"52 Seats available
20 Window","4.5
19",https://www.redbus.in/bus-tickets/kolkata-to-durgapur,Kolkata to Durgapur (West Bengal)
SBSTC-KARUNAMOYEE - ASANSOL - AC - 16:15 (BEL DEPOT) - 1566,AC Seater (2+2),16:15,20:15,04h 00m,INR 300,"22 Seats available
10 Window","2.4
28",https://www.redbus.in/bus-tickets/kolkata-to-durgapur,Kolkata to Durgapur (West Bengal)
SBSTC-KOLKATA - ASANSOL - 16:30 (ASANSOL DEPOT) - 261,Non AC Seater (2+3),16:30,20:00,03h 30m,INR 150,"49 Seats available
19 Window",3.7,https://www.redbus.in/bus-tickets/kolkata-to-durgapur,Kolkata to Durgapur (West Bengal)
SBSTC-KARUNAMOYEE - BANKURA - VIA - DURGAPUR - 16:45 - 311,Non AC Seater (2+3),16:45,21:00,04h 15m,INR 155,"13 Seats available
2 Window","3.8
97",https://www.redbus.in/bus-tickets/kolkata-to-durgapur,Kolkata to Durgapur (West Bengal)
SBSTC-KOLKATA - ASANSOL - L/S - 17:00 (ASANSOL DEPOT) - 769,Non AC Seater (2+3),17:00,20:30,03h 30m,INR 150,"52 Seats available
20 Window","3.6
20",https://www.redbus.in/bus-tickets/kolkata-to-durgapur,Kolkata to Durgapur (West Bengal)
SBSTC-KOLKATA - DURGAPUR - 17:15 (DGP DEPOT) - 173,Non AC Seater (2+3),17:15,20:45,03h 30m,INR 150,"52 Seats available
20 Window","3.7
8",https://www.redbus.in/bus-tickets/kolkata-to-durgapur,Kolkata to Durgapur (West Bengal)
SBSTC-KARUNAMOYEE - DURGAPUR - 17:30 (DGP DEPOT) - 181,Non AC Seater (2+3),17:30,21:15,03h 45m,INR 155,"13 Seats available
2 Window","3.9
209",https://www.redbus.in/bus-tickets/kolkata-to-durgapur,Kolkata to Durgapur (West Bengal)
SBSTC-KOLKATA - JAMURIA - VIA - DURGAPUR - 17:30 - 300,Non AC Seater (2+3),17:30,21:00,03h 30m,INR 150,"52 Seats available
20 Window","3.7
17",https://www.redbus.in/bus-tickets/kolkata-to-durgapur,Kolkata to Durgapur (West Bengal)
SBSTC-KOLKATA - DURGAPUR - 18:30 (DGP DEPOT) - 176,Non AC Seater (2+3),18:30,22:00,03h 30m,INR 150,"48 Seats available
17 Window","3.4
60",https://www.redbus.in/bus-tickets/kolkata-to-durgapur,Kolkata to Durgapur (West Bengal)
SHYAMOLI Pvt. Ltd.(Karunamoyee),Volvo A/C Seater (2+2),14:00,18:00,04h 00m,INR 486,20 Seats available,"4.4
290",https://www.redbus.in/bus-tickets/kolkata-to-durgapur,Kolkata to Durgapur (West Bengal)
SHYAMOLI Pvt. Ltd.(Karunamoyee),Volvo A/C Seater (2+2),14:00,17:15,03h 25m,INR 486,15 Seats available,"4.4
206",https://www.redbus.in/bus-tickets/kolkata-to-durgapur,Kolkata to Durgapur (West Bengal)
Shyamoli Paribahan Pvt Ltd,Scania Multi-Axle AC Semi Sleeper (2+2),14:05,17:00,03h 15m,INR 486,"19 Seats available
7 Window","4.7
64",https://www.redbus.in/bus-tickets/kolkata-to-durgapur,Kolkata to Durgapur (West Bengal)
Greenline (Karunamoyee),Scania Multi-Axle AC Semi Sleeper (2+2),14:10,18:10,04h 00m,INR 486,"18 Seats available
6 Window","4.6
204",https://www.redbus.in/bus-tickets/kolkata-to-durgapur,Kolkata to Durgapur (West Bengal)
Greenline,Volvo A/C Seater (2+2),14:30,18:30,04h 00m,INR 486,"14 Seats available
5 Window","4.7
60",https://www.redbus.in/bus-tickets/kolkata-to-durgapur,Kolkata to Durgapur (West Bengal)
Shyamoli Paribahan Pvt Ltd,Scania Multi-Axle AC Semi Sleeper (2+2),15:00,18:00,03h 00m,INR 486,"23 Seats available
9 Window","4.3
112",https://www.redbus.in/bus-tickets/kolkata-to-durgapur,Kolkata to Durgapur (West Bengal)
Greenline (Karunamoyee),Volvo A/C Seater (2+2),15:00,19:00,04h 00m,INR 486,"20 Seats available
9 Window","4.6
272",https://www.redbus.in/bus-tickets/kolkata-to-durgapur,Kolkata to Durgapur (West Bengal)
Express Line,Scania Multi-Axle AC Semi Sleeper (2+2),15:30,18:30,03h 00m,INR 486,"39 Seats available
17 Window","4.7
59",https://www.redbus.in/bus-tickets/kolkata-to-durgapur,Kolkata to Durgapur (West Bengal)
Express Line (Karunamoyee),Volvo 9600 Multi Axle Semi-Sleeper (2+2),15:45,19:45,04h 00m,INR 486,"29 Seats available
14 Window","4.9
200",https://www.redbus.in/bus-tickets/kolkata-to-durgapur,Kolkata to Durgapur (West Bengal)
SHYAMOLI Pvt. Ltd.(Karunamoyee),Volvo A/C Seater (2+2),16:00,20:00,04h 00m,INR 486,25 Seats available,"4.3
283",https://www.redbus.in/bus-tickets/kolkata-to-durgapur,Kolkata to Durgapur (West Bengal)
SBSTC-ASANSOL - KOLKATA - A/C - 14:20 (HWH DEPOT) - 1149,AC Seater (2+2),14:20,18:50,04h 30m,INR 360,"35 Seats available
16 Window","3.2
19",https://www.redbus.in/bus-tickets/asansol-to-kolkata,Asansol (West Bengal) to Kolkata
SBSTC-ASANSOL - KARUNAMOYEE - 14:20 (ASN DEPOT) - 1073,Non AC Seater (2+3),14:20,19:20,05h 00m,INR 185,"52 Seats available
20 Window","3.3
50",https://www.redbus.in/bus-tickets/asansol-to-kolkata,Asansol (West Bengal) to Kolkata
SBSTC-ASANSOL - KOLKATA - 15:05 (HWH DEPOT) - 210,Non AC Seater (2+3),15:05,19:35,04h 30m,INR 180,"52 Seats available
20 Window","3.2
20",https://www.redbus.in/bus-tickets/asansol-to-kolkata,Asansol (West Bengal) to Kolkata
SBSTC-ASANSOL - KARUNAMOYEE - 15:10 (BEL DEPOT) - 216,Non AC Seater (2+3),15:10,20:10,05h 00m,INR 185,"33 Seats available
10 Window","3.5
90",https://www.redbus.in/bus-tickets/asansol-to-kolkata,Asansol (West Bengal) to Kolkata
SBSTC-ASANSOL - KOLKATA - 15:35 (HOWRAH DEPOT) - 211,Non AC Seater (2+3),15:35,20:05,04h 30m,INR 180,"51 Seats available
19 Window","1.8
21",https://www.redbus.in/bus-tickets/asansol-to-kolkata,Asansol (West Bengal) to Kolkata
SBSTC-ASANSOL - KARUNAMOYEE - 16:10 (BEL DEPOT) - 217,Non AC Seater (2+3),16:10,21:10,05h 00m,INR 185,"51 Seats available
19 Window","3.6
48",https://www.redbus.in/bus-tickets/asansol-to-kolkata,Asansol (West Bengal) to Kolkata
SBSTC-ASANSOL - KOLKATA - 16:30 (HOWRAH DEPOT) - 752,Non AC Seater (2+3),16:30,21:00,04h 30m,INR 180,"52 Seats available
20 Window","2.8
21",https://www.redbus.in/bus-tickets/asansol-to-kolkata,Asansol (West Bengal) to Kolkata
SBSTC-ASANSOL - KARUNAMOYEE - 16:40 (ASANSOL DEPOT) - 847,Non AC Seater (2+3),16:40,22:00,05h 20m,INR 185,"45 Seats available
15 Window","2.8
40",https://www.redbus.in/bus-tickets/asansol-to-kolkata,Asansol (West Bengal) to Kolkata
Express Line (Karunamoyee),Volvo 9600 A/C Seater (2+2),14:10,19:10,05h 00m,INR 524,"19 Seats available
6 Window","4.3
58",https://www.redbus.in/bus-tickets/asansol-to-kolkata,Asansol (West Bengal) to Kolkata
Express Line,Scania Multi-Axle AC Semi Sleeper (2+2),15:00,20:00,05h 00m,INR 524,"21 Seats available
6 Window","4.5
259",https://www.redbus.in/bus-tickets/asansol-to-kolkata,Asansol (West Bengal) to Kolkata
Greenline (Karunamoyee),Volvo A/C Seater (2+2),15:00,20:00,05h 00m,INR 524,"7 Seats available
2 Window","4.3
198",https://www.redbus.in/bus-tickets/asansol-to-kolkata,Asansol (West Bengal) to Kolkata
SHYAMOLI Pvt. Ltd.(Karunamoyee),Volvo B11R Multi Axle Seater (2+2),15:00,20:00,05h 00m,INR 524,"32 Seats available
12 Window","3.8
184",https://www.redbus.in/bus-tickets/asansol-to-kolkata,Asansol (West Bengal) to Kolkata
Express Line (Karunamoyee),Volvo A/C Seater (2+2),15:20,20:25,05h 05m,INR 524,"24 Seats available
9 Window","4.6
57",https://www.redbus.in/bus-tickets/asansol-to-kolkata,Asansol (West Bengal) to Kolkata
WBTC (CTC) Habra-Midnapur - 194|15:40,Non AC Seater (2+3),15:40,18:55,03h 15m,INR 120,"6 Seats available
2 Window","4.2
55",https://www.redbus.in/bus-tickets/midnapore-to-barasat-west-bengal,Midnapore to Barasat (West Bengal)
WBTC (CTC) Habra-Midnapur - 194|17:00,Non AC Seater (2+3),17:00,20:10,03h 10m,INR 120,"36 Seats available
6 Window",4.2,https://www.redbus.in/bus-tickets/midnapore-to-barasat-west-bengal,Midnapore to Barasat (West Bengal)
SBSTC-MIDNAPUR - BARASAT - 16:00 (MID DEPOT) - 1193,Non AC Seater (2+3),16:00,00:00,08h 00m,INR 125,"13 Seats available
2 Window","4.1
60",https://www.redbus.in/bus-tickets/midnapore-to-barasat-west-bengal,Midnapore to Barasat (West Bengal)
SBSTC-MIDNAPUR - KOLKATA - 14:30 (MID DEPOT) - 871,Non AC Seater (2+3),14:30,00:00,09h 30m,INR 110,"35 Seats available
9 Window","4.6
20",https://www.redbus.in/bus-tickets/midnapore-to-kolkata,Midnapore to Kolkata
SBSTC-JHARGRAM - KARUNAMOYEE - VIA - KOLKATA - 13:35 - 1764,Non AC Seater (2+3),15:05,00:00,08h 55m,INR 110,"30 Seats available
5 Window","4.3
30",https://www.redbus.in/bus-tickets/midnapore-to-kolkata,Midnapore to Kolkata
SBSTC-MIDNAPUR - GARIA - 15:30 (MID DEPOT) - 1511,Non AC Seater (2+3),15:30,00:00,08h 30m,INR 110,"34 Seats available
7 Window","3.9
14",https://www.redbus.in/bus-tickets/midnapore-to-kolkata,Midnapore to Kolkata
SBSTC-MIDNAPUR - BARASAT - 16:00 (MID DEPOT) - 1193,Non AC Seater (2+3),16:00,00:00,08h 00m,INR 111,"14 Seats available
2 Window","4.4
16",https://www.redbus.in/bus-tickets/midnapore-to-kolkata,Midnapore to Kolkata
SBSTC-MIDNAPUR - KARUNAMOYEE - 16:40 - 997,Non AC Seater (2+3),16:40,00:00,07h 20m,INR 118,"35 Seats available
12 Window","4.1
33",https://www.redbus.in/bus-tickets/midnapore-to-kolkata,Midnapore to Kolkata
SBSTC-KOLKATA - PURULIA - VIA - BANKURA - 13:00 (PRL DEP - 290,Non AC Seater (2+3),16:00,00:00,08h 00m,INR 117,"48 Seats available
17 Window","3.5
8",https://www.redbus.in/bus-tickets/durgapur-to-purulia,Durgapur (West Bengal) to Purulia
SBSTC-KOLKATA - PURULIA - VIA - ASN - 14:15 (PRL DEPOT) - 292,Non AC Seater (2+3),17:15,00:00,06h 45m,INR 112,"49 Seats available
18 Window",3.6,https://www.redbus.in/bus-tickets/durgapur-to-purulia,Durgapur (West Bengal) to Purulia
WBTC (CTC) KOLKATA - ASANSOL - PURULIA (AC VOLVO) Banglashree Express - 133|17:00,Volvo AC Seater (2+2),17:00,19:55,02h 55m,INR 240,"22 Seats available
5 Window","2.9
78",https://www.redbus.in/bus-tickets/durgapur-to-purulia,Durgapur (West Bengal) to Purulia
NORTH BENGAL STATE TRANSPORT CORPORATION,Non AC Seater (2+3),15:00,04:20,13h 20m,INR 450,"24 Seats available
6 Window","3.5
57",https://www.redbus.in/bus-tickets/kolkata-to-siliguri,Kolkata to Siliguri
NBSTC-KOL-COB-R1-17:00,Non AC Seater 2+2,17:00,05:00,12h 00m,INR 486,"25 Seats available
12 Window","3.6
189",https://www.redbus.in/bus-tickets/kolkata-to-siliguri,Kolkata to Siliguri
NBSTC-KOL-SLG-R1-18:00,NON A/C Seater Push Back (2+2),18:00,06:00,12h 00m,INR 486,"18 Seats available
8 Window","4.0
381",https://www.redbus.in/bus-tickets/kolkata-to-siliguri,Kolkata to Siliguri
SBSTC-KOLKATA - SILIGURI - VIA - MALDA - 20:00 (BEL DEPO - 3805,Express (Non AC Seater 2+2),20:00,09:00,13h 00m,INR 500,"34 Seats available
16 Window","4.3
171",https://www.redbus.in/bus-tickets/kolkata-to-siliguri,Kolkata to Siliguri
