Bus_name,Bus_type,Start_time,End_time,Total_duration,Price,Seats_Available,Ratings,Route_link,Route_name
Hans Travels (I) Private Limited,NON A/C Sleeper (2+1),20:15,01:30,05h 15m,INR 600,"24 Seats available
8 Single",3.2,https://www.redbus.in/bus-tickets/jaipur-to-kota-rajasthan,Jaipur (Rajasthan) to Kota(Rajasthan)
Navrang Travels,A/C Seater / Sleeper (2+1),23:00,05:00,06h 00m,270,"37 Seats available
10 Single","2.0
112",https://www.redbus.in/bus-tickets/jaipur-to-kota-rajasthan,Jaipur (Rajasthan) to Kota(Rajasthan)
Jakhar Travels,A/C Seater / Sleeper (2+1),23:30,04:30,05h 00m,INR 429,"23 Seats available
11 Window","2.8
36",https://www.redbus.in/bus-tickets/jaipur-to-kota-rajasthan,Jaipur (Rajasthan) to Kota(Rajasthan)
Kalpana Travels Pvt. Ltd.,NON A/C Sleeper (2+1),18:00,23:30,05h 30m,INR 650,"20 Seats available
14 Window",2.8,https://www.redbus.in/bus-tickets/jaipur-to-kota-rajasthan,Jaipur (Rajasthan) to Kota(Rajasthan)
Kalpana Travels Pvt. Ltd.,NON AC Seater / Sleeper 2+1,22:00,03:30,05h 30m,INR 400,"26 Seats available
17 Window",2.8,https://www.redbus.in/bus-tickets/jaipur-to-kota-rajasthan,Jaipur (Rajasthan) to Kota(Rajasthan)
Mahakal Laxmi Travels,A/C Seater (2+3),12:25,17:00,04h 35m,INR 304.76,"47 Seats available
18 Window","1.4
32",https://www.redbus.in/bus-tickets/jaipur-to-kota-rajasthan,Jaipur (Rajasthan) to Kota(Rajasthan)
Vijay Travels Kota,Non A/C Seater / Sleeper (2+1),22:15,04:30,06h 15m,INR 300,"36 Seats available
10 Single","3.1
5",https://www.redbus.in/bus-tickets/jaipur-to-kota-rajasthan,Jaipur (Rajasthan) to Kota(Rajasthan)
Priya Bus Service,AC Seater (2+2),16:00,21:00,05h 00m,INR 399,40 Seats available,"2.0
22",https://www.redbus.in/bus-tickets/jaipur-to-kota-rajasthan,Jaipur (Rajasthan) to Kota(Rajasthan)
Ganesh Travels,NON A/C Seater/ Sleeper (2+1),20:30,02:15,05h 45m,INR 300,"37 Seats available
23 Window","2.9
11",https://www.redbus.in/bus-tickets/jaipur-to-kota-rajasthan,Jaipur (Rajasthan) to Kota(Rajasthan)
Priya Bus Service,Non AC Seater (2+3),15:50,20:50,05h 00m,INR 350,"45 Seats available
18 Window","1.8
11",https://www.redbus.in/bus-tickets/jaipur-to-kota-rajasthan,Jaipur (Rajasthan) to Kota(Rajasthan)
Ganesh Travels,A/C Seater / Sleeper (2+1),21:45,03:00,05h 15m,INR 700,"36 Seats available
12 Single",2.7,https://www.redbus.in/bus-tickets/jaipur-to-kota-rajasthan,Jaipur (Rajasthan) to Kota(Rajasthan)
Ganesh Travels,A/C Seater / Sleeper (2+1),23:00,05:20,06h 20m,INR 500,"36 Seats available
12 Single",2.7,https://www.redbus.in/bus-tickets/jaipur-to-kota-rajasthan,Jaipur (Rajasthan) to Kota(Rajasthan)
Intercity Travels Indore,NON A/C Sleeper (2+1),19:00,23:00,04h 00m,INR 600,"12 Seats available
3 Single",2.0,https://www.redbus.in/bus-tickets/jaipur-to-kota-rajasthan,Jaipur (Rajasthan) to Kota(Rajasthan)
Gajraj bus service,Bharat Benz A/C Seater /Sleeper (2+1),22:30,03:30,05h 00m,INR 600,"31 Seats available
5 Single",1.4,https://www.redbus.in/bus-tickets/jaipur-to-kota-rajasthan,Jaipur (Rajasthan) to Kota(Rajasthan)
M R Travels,A/C Sleeper (2+1),21:00,02:25,05h 25m,INR 900,37 Seats available,3.6,https://www.redbus.in/bus-tickets/jaipur-to-kota-rajasthan,Jaipur (Rajasthan) to Kota(Rajasthan)
Chouhan travels and Cargo,NON A/C Sleeper (2+1),22:00,03:00,05h 00m,INR 700,"36 Seats available
12 Single",3.2,https://www.redbus.in/bus-tickets/jaipur-to-kota-rajasthan,Jaipur (Rajasthan) to Kota(Rajasthan)
Deepak Transport Company,A/C Seater / Sleeper (2+1),21:20,01:35,04h 15m,760,"38 Seats available
10 Single",3.1,https://www.redbus.in/bus-tickets/jaipur-to-kota-rajasthan,Jaipur (Rajasthan) to Kota(Rajasthan)
Ganesh Travels,A/C Seater / Sleeper (2+1),22:00,04:20,06h 20m,INR 400,"36 Seats available
10 Single",2.7,https://www.redbus.in/bus-tickets/jaipur-to-kota-rajasthan,Jaipur (Rajasthan) to Kota(Rajasthan)
Ganesh Travels,A/C Seater / Sleeper (2+1),21:30,02:30,05h 00m,INR 700,"36 Seats available
10 Single",2.7,https://www.redbus.in/bus-tickets/jaipur-to-kota-rajasthan,Jaipur (Rajasthan) to Kota(Rajasthan)
New shiv mahima travels express & cargo,NON A/C Sleeper (2+1),20:15,01:05,04h 50m,INR 600,"30 Seats available
20 Window",2.2,https://www.redbus.in/bus-tickets/jaipur-to-kota-rajasthan,Jaipur (Rajasthan) to Kota(Rajasthan)
A One Travel Agency,NON A/C Seater/ Sleeper (2+1),19:30,00:14,04h 44m,INR 600,"47 Seats available
12 Single",2.0,https://www.redbus.in/bus-tickets/jaipur-to-kota-rajasthan,Jaipur (Rajasthan) to Kota(Rajasthan)
A One Travel Agency,Non A/C Seater / Sleeper (2+1),21:00,02:30,05h 30m,INR 350,"36 Seats available
9 Single",2.0,https://www.redbus.in/bus-tickets/jaipur-to-kota-rajasthan,Jaipur (Rajasthan) to Kota(Rajasthan)
A One Travel Agency,A/C Sleeper (2+1),21:15,02:10,04h 55m,INR 600,"34 Seats available
10 Single",2.0,https://www.redbus.in/bus-tickets/jaipur-to-kota-rajasthan,Jaipur (Rajasthan) to Kota(Rajasthan)
Giriraj tour and travels,Bharat Benz A/C Sleeper (2+1),23:55,04:00,04h 05m,INR 476.19,34 Seats available, ,https://www.redbus.in/bus-tickets/jaipur-to-kota-rajasthan,Jaipur (Rajasthan) to Kota(Rajasthan)
RSRTC - 188345,Super Luxury Volvo AC Seater Pushback 2+2,13:45,17:30,03h 45m,INR 438,2 Seats available,"4.3
45",https://www.redbus.in/bus-tickets/pali-to-udaipur,Pali (Rajasthan) to Udaipur
RSRTC - 153984,Express Non AC Seater 2+3,14:00,19:00,05h 00m,INR 212,"42 Seats available
15 Window",4.4,https://www.redbus.in/bus-tickets/pali-to-udaipur,Pali (Rajasthan) to Udaipur
RSRTC - 183015,Express Non AC Seater 2+3,14:35,19:30,04h 55m,INR 212,"42 Seats available
15 Window",4.4,https://www.redbus.in/bus-tickets/pali-to-udaipur,Pali (Rajasthan) to Udaipur
RSRTC - 166605,Express Non AC Seater 2+3,15:10,20:30,05h 20m,INR 212,"42 Seats available
15 Window",4.4,https://www.redbus.in/bus-tickets/pali-to-udaipur,Pali (Rajasthan) to Udaipur
RSRTC - 174532,Express Non AC Seater 2+3,16:00,20:45,04h 45m,INR 212,"39 Seats available
14 Window",4.4,https://www.redbus.in/bus-tickets/pali-to-udaipur,Pali (Rajasthan) to Udaipur
RSRTC - 163483,Express Non AC Seater 2+3,16:45,21:45,05h 00m,INR 212,"42 Seats available
15 Window",4.4,https://www.redbus.in/bus-tickets/pali-to-udaipur,Pali (Rajasthan) to Udaipur
RSRTC - 158796,Super Luxury Volvo AC Seater Pushback 2+2,17:15,21:00,03h 45m,INR 438,"37 Seats available
18 Window","4.4
54",https://www.redbus.in/bus-tickets/pali-to-udaipur,Pali (Rajasthan) to Udaipur
Jain travels regd,NON AC Seater / Sleeper 2+1,12:30,17:20,04h 50m,INR 350,"38 Seats available
2 Single",4.2,https://www.redbus.in/bus-tickets/pali-to-udaipur,Pali (Rajasthan) to Udaipur
CHANDRA RAJ TRAVELS,NON AC Seater / Sleeper 2+1,13:50,19:20,05h 30m,INR 360,34 Seats available,3.3,https://www.redbus.in/bus-tickets/pali-to-udaipur,Pali (Rajasthan) to Udaipur
Pooja Paraswnath Travels,NON A/C Sleeper (2+1),14:20,19:35,05h 15m,INR 500,"23 Seats available
15 Window",3.1,https://www.redbus.in/bus-tickets/pali-to-udaipur,Pali (Rajasthan) to Udaipur
Jain travels regd,A/C Seater / Sleeper (2+1),15:20,20:00,04h 40m,INR 460,"37 Seats available
25 Window","4.4
11",https://www.redbus.in/bus-tickets/pali-to-udaipur,Pali (Rajasthan) to Udaipur
Jain travels regd,NON AC Seater / Sleeper 2+1,16:30,22:40,06h 10m,INR 350,"38 Seats available
6 Single",4.2,https://www.redbus.in/bus-tickets/pali-to-udaipur,Pali (Rajasthan) to Udaipur
RSRTC - 183203,Express Non AC Seater 2+3,13:30,18:15,04h 45m,INR 212,"42 Seats available
15 Window",4.5,https://www.redbus.in/bus-tickets/udaipur-to-pali-rajasthan,Udaipur to Pali (Rajasthan)
RSRTC - 183141,Express Non AC Seater 2+3,14:35,19:20,04h 45m,INR 212,"37 Seats available
12 Window",4.5,https://www.redbus.in/bus-tickets/udaipur-to-pali-rajasthan,Udaipur to Pali (Rajasthan)
RSRTC - 157454,Super Luxury Volvo AC Seater Pushback 2+2,16:00,19:30,03h 30m,INR 438,"17 Seats available
5 Window","4.4
69",https://www.redbus.in/bus-tickets/udaipur-to-pali-rajasthan,Udaipur to Pali (Rajasthan)
RSRTC - 193271,Express Non AC Seater 2+3,19:30,00:15,04h 45m,INR 212,"42 Seats available
15 Window",4.5,https://www.redbus.in/bus-tickets/udaipur-to-pali-rajasthan,Udaipur to Pali (Rajasthan)
RSRTC - 189622,Express Non AC Seater 2+3,22:00,02:25,04h 25m,INR 212,"42 Seats available
15 Window",4.5,https://www.redbus.in/bus-tickets/udaipur-to-pali-rajasthan,Udaipur to Pali (Rajasthan)
Shree Devnarayan Travels,Bharat Benz A/C Seater (2+1),12:50,16:25,03h 35m,INR 550,"20 Seats available
6 Single","4.4
6",https://www.redbus.in/bus-tickets/udaipur-to-pali-rajasthan,Udaipur to Pali (Rajasthan)
Jain travels regd,A/C Seater / Sleeper (2+1),13:45,18:25,04h 40m,INR 500,"31 Seats available
19 Window","4.4
5",https://www.redbus.in/bus-tickets/udaipur-to-pali-rajasthan,Udaipur to Pali (Rajasthan)
Jain travels regd,NON AC Seater / Sleeper 2+1,16:00,20:40,04h 40m,INR 300,"49 Seats available
6 Single","3.6
13",https://www.redbus.in/bus-tickets/udaipur-to-pali-rajasthan,Udaipur to Pali (Rajasthan)
Shree Devnarayan Travels,Bharat Benz A/C Seater (2+1),17:00,20:35,03h 35m,INR 550,"19 Seats available
4 Single","4.7
11",https://www.redbus.in/bus-tickets/udaipur-to-pali-rajasthan,Udaipur to Pali (Rajasthan)
M R Travels,Volvo Multi-Axle I-Shift B11R Semi Sleeper (2+2),17:10,21:00,03h 50m,INR 475,51 Seats available,"4.6
11",https://www.redbus.in/bus-tickets/udaipur-to-pali-rajasthan,Udaipur to Pali (Rajasthan)
Jain travels regd,A/C Seater / Sleeper (2+1),17:45,21:55,04h 10m,INR 500,33 Seats available,3.8,https://www.redbus.in/bus-tickets/udaipur-to-pali-rajasthan,Udaipur to Pali (Rajasthan)
Rishabh Travels Milan,A/C Seater / Sleeper (2+1),21:00,00:25,03h 25m,INR 500,"17 Seats available
4 Single","4.4
4",https://www.redbus.in/bus-tickets/udaipur-to-pali-rajasthan,Udaipur to Pali (Rajasthan)
Jain travels regd,A/C Seater / Sleeper (2+1),21:30,02:55,05h 25m,INR 460,"40 Seats available
26 Window",3.8,https://www.redbus.in/bus-tickets/udaipur-to-pali-rajasthan,Udaipur to Pali (Rajasthan)
Jain travels regd,NON AC Seater / Sleeper 2+1,22:00,02:40,04h 40m,INR 300,"45 Seats available
4 Single",3.8,https://www.redbus.in/bus-tickets/udaipur-to-pali-rajasthan,Udaipur to Pali (Rajasthan)
Jakhar Travels,A/C Seater / Sleeper (2+1),22:00,02:45,04h 45m,INR 457,"34 Seats available
8 Single",3.7,https://www.redbus.in/bus-tickets/udaipur-to-pali-rajasthan,Udaipur to Pali (Rajasthan)
Kalpana Travels,NON AC Seater / Sleeper 2+1,22:00,02:34,04h 34m,INR 300,"40 Seats available
12 Single",3.3,https://www.redbus.in/bus-tickets/udaipur-to-pali-rajasthan,Udaipur to Pali (Rajasthan)
Shrinath travel agency,AC Sleeper (2+1),22:00,02:00,04h 00m,INR 450,"30 Seats available
10 Single",3.0,https://www.redbus.in/bus-tickets/udaipur-to-pali-rajasthan,Udaipur to Pali (Rajasthan)
Jain travels regd,NON AC Seater / Sleeper 2+1,22:15,02:45,04h 30m,INR 360,"42 Seats available
6 Single",3.8,https://www.redbus.in/bus-tickets/udaipur-to-pali-rajasthan,Udaipur to Pali (Rajasthan)
Lake City Travels,A/C Seater / Sleeper (2+1),22:49,01:54,03h 05m,INR 350,31 Seats available,3.7,https://www.redbus.in/bus-tickets/udaipur-to-pali-rajasthan,Udaipur to Pali (Rajasthan)
CHANDRA RAJ TRAVELS,A/C Seater / Sleeper (2+1),23:00,04:05,05h 05m,INR 460,"38 Seats available
23 Window",3.3,https://www.redbus.in/bus-tickets/udaipur-to-pali-rajasthan,Udaipur to Pali (Rajasthan)
Raj Travel,A/C Seater (2+1),17:30,21:00,03h 30m,405,23 Seats available, ,https://www.redbus.in/bus-tickets/udaipur-to-pali-rajasthan,Udaipur to Pali (Rajasthan)
Raj Travel,A/C Sleeper (2+1),22:30,04:30,06h 00m,540,27 Seats available, ,https://www.redbus.in/bus-tickets/udaipur-to-pali-rajasthan,Udaipur to Pali (Rajasthan)
Chandra Travels (Apex Chandra Pvt Ltd),NON AC Seater / Sleeper 2+1,22:30,03:00,04h 30m,INR 350,"36 Seats available
23 Window",2.2,https://www.redbus.in/bus-tickets/udaipur-to-pali-rajasthan,Udaipur to Pali (Rajasthan)
Jain Parshwanath Travels,NON A/C Sleeper (2+1),22:31,03:19,04h 48m,INR 450,"29 Seats available
19 Window","2.4
7",https://www.redbus.in/bus-tickets/udaipur-to-pali-rajasthan,Udaipur to Pali (Rajasthan)
Ravi Travels,Non A/C Seater / Sleeper (2+1),23:00,04:45,05h 45m,INR 400,"39 Seats available
11 Single",2.7,https://www.redbus.in/bus-tickets/udaipur-to-pali-rajasthan,Udaipur to Pali (Rajasthan)
RSRTC - 148713,Express Non AC Seater 2+3,14:15,18:45,04h 30m,INR 250,"39 Seats available
14 Window",4.0,https://www.redbus.in/bus-tickets/sikar-to-bikaner,Sikar to Bikaner
RSRTC - 192421,Express Non AC Seater 2+3,14:50,19:15,04h 25m,INR 250,"42 Seats available
15 Window",4.0,https://www.redbus.in/bus-tickets/sikar-to-bikaner,Sikar to Bikaner
RSRTC - 193700,Express Non AC Seater 2+3,16:15,20:45,04h 30m,INR 250,"42 Seats available
15 Window",4.0,https://www.redbus.in/bus-tickets/sikar-to-bikaner,Sikar to Bikaner
RSRTC - 189225,Super Luxury Volvo AC Seater Pushback 2+2,19:10,23:00,03h 50m,INR 421,"33 Seats available
15 Window","3.3
23",https://www.redbus.in/bus-tickets/sikar-to-bikaner,Sikar to Bikaner
Milan Travels,A/C Seater / Sleeper (2+1),15:20,18:30,03h 10m,INR 523,"28 Seats available
1 Single","4.6
13",https://www.redbus.in/bus-tickets/sikar-to-bikaner,Sikar to Bikaner
Shree karni Travels,Non A/C Seater / Sleeper (2+1),15:20,19:30,04h 10m,INR 350,42 Seats available,3.5,https://www.redbus.in/bus-tickets/sikar-to-bikaner,Sikar to Bikaner
RATHORE TRAVELS AGENCY,A/C Semi Sleeper (2+2),15:30,18:50,03h 20m,INR 450,37 Seats available,"4.3
26",https://www.redbus.in/bus-tickets/sikar-to-bikaner,Sikar to Bikaner
Milan Travels,Volvo 9600 Multi-Axle A/C Sleeper (2+1),16:20,20:15,03h 55m,INR 714,"31 Seats available
7 Single","4.6
15",https://www.redbus.in/bus-tickets/sikar-to-bikaner,Sikar to Bikaner
Milan Travels,A/C Seater / Sleeper (2+1),17:20,20:45,03h 25m,INR 523,"30 Seats available
6 Single","4.7
20",https://www.redbus.in/bus-tickets/sikar-to-bikaner,Sikar to Bikaner
Milan Travels,A/C Seater / Sleeper (2+1),19:01,22:30,03h 29m,INR 523,"29 Seats available
7 Single","4.0
11",https://www.redbus.in/bus-tickets/sikar-to-bikaner,Sikar to Bikaner
Milan Travels,Bharat Benz A/C Seater /Sleeper (2+1),20:10,23:25,03h 15m,INR 523,"29 Seats available
15 Window","4.5
12",https://www.redbus.in/bus-tickets/sikar-to-bikaner,Sikar to Bikaner
Shree karni Travels,A/C Seater / Sleeper (2+1),22:45,03:55,05h 10m,INR 381,"40 Seats available
12 Single","4.4
9",https://www.redbus.in/bus-tickets/sikar-to-bikaner,Sikar to Bikaner
Shree karni Travels,NON A/C Seater/ Sleeper (2+1),23:30,03:40,04h 10m,INR 350,"42 Seats available
25 Window","3.2
5",https://www.redbus.in/bus-tickets/sikar-to-bikaner,Sikar to Bikaner
Amar Travels,A/C Seater / Sleeper (2+1),23:30,04:00,04h 30m,INR 429,43 Seats available,3.9,https://www.redbus.in/bus-tickets/sikar-to-bikaner,Sikar to Bikaner
RSRTC - 154887,Express Non AC Seater 2+3,13:20,17:20,04h 00m,INR 205,"42 Seats available
15 Window",3.2,https://www.redbus.in/bus-tickets/jaipur-to-bharatpur,Jaipur (Rajasthan) to Bharatpur
RSRTC - 185158,Express Non AC Seater 2+3,13:25,17:25,04h 00m,INR 205,"42 Seats available
15 Window",3.2,https://www.redbus.in/bus-tickets/jaipur-to-bharatpur,Jaipur (Rajasthan) to Bharatpur
RSRTC - 184344,Express Non AC Seater 2+3,13:40,17:30,03h 50m,INR 205,"42 Seats available
15 Window",3.2,https://www.redbus.in/bus-tickets/jaipur-to-bharatpur,Jaipur (Rajasthan) to Bharatpur
RSRTC - 188277,Express Non AC Seater 2+3,13:50,18:00,04h 10m,INR 205,"42 Seats available
15 Window",3.2,https://www.redbus.in/bus-tickets/jaipur-to-bharatpur,Jaipur (Rajasthan) to Bharatpur
RSRTC - 166731,Express Non AC Seater 2+3,14:10,18:10,04h 00m,INR 205,"42 Seats available
15 Window",3.2,https://www.redbus.in/bus-tickets/jaipur-to-bharatpur,Jaipur (Rajasthan) to Bharatpur
Haji Ali Travels,A/C Seater / Sleeper (2+1),19:30,01:00,05h 30m,450,"37 Seats available
11 Single",1.4,https://www.redbus.in/bus-tickets/jaipur-to-bharatpur,Jaipur (Rajasthan) to Bharatpur
NEW RADHIKA TRAVEL,Non A/C Seater / Sleeper (2+1),20:00,23:15,03h 15m,INR 600,"26 Seats available
17 Window",1.5,https://www.redbus.in/bus-tickets/jaipur-to-bharatpur,Jaipur (Rajasthan) to Bharatpur
Chaturvedi Bus Service,NON A/C Seater/ Sleeper (2+1),20:30,00:30,04h 00m,INR 570,"56 Seats available
32 Window",2.6,https://www.redbus.in/bus-tickets/jaipur-to-bharatpur,Jaipur (Rajasthan) to Bharatpur
Goyal Travels,A/C Seater / Sleeper (2+1),13:30,17:15,03h 45m,INR 450,"42 Seats available
12 Single","3.2
10",https://www.redbus.in/bus-tickets/jaipur-to-bharatpur,Jaipur (Rajasthan) to Bharatpur
NueGo,Electric A/C Seater (2+2),14:00,18:15,04h 15m,427,7 Seats available,"4.4
90",https://www.redbus.in/bus-tickets/jaipur-to-bharatpur,Jaipur (Rajasthan) to Bharatpur
RSRTC - 156586,Super Luxury Volvo AC Seater Pushback 2+2,14:00,18:45,04h 45m,INR 524,"37 Seats available
18 Window","4.4
6",https://www.redbus.in/bus-tickets/kishangarh-to-jodhpur,Kishangarh to Jodhpur
RSRTC - 185137,Super Luxury Volvo AC Seater Pushback 2+2,15:00,19:45,04h 45m,INR 524,"37 Seats available
18 Window","1.5
10",https://www.redbus.in/bus-tickets/kishangarh-to-jodhpur,Kishangarh to Jodhpur
RSRTC - 143156,Super Luxury Volvo AC Seater Pushback 2+2,16:00,20:45,04h 45m,INR 524,"37 Seats available
18 Window",2.9,https://www.redbus.in/bus-tickets/kishangarh-to-jodhpur,Kishangarh to Jodhpur
RSRTC - 168081,Express Non AC Seater 2+3,16:40,22:15,05h 35m,INR 258,"42 Seats available
15 Window",2.9,https://www.redbus.in/bus-tickets/kishangarh-to-jodhpur,Kishangarh to Jodhpur
RSRTC - 163509,Express Non AC Seater 2+3,17:05,22:30,05h 25m,INR 258,"42 Seats available
15 Window",2.9,https://www.redbus.in/bus-tickets/kishangarh-to-jodhpur,Kishangarh to Jodhpur
RSRTC - 188525,Super Luxury Volvo AC Seater Pushback 2+2,18:00,22:45,04h 45m,INR 524,"37 Seats available
18 Window","2.8
10",https://www.redbus.in/bus-tickets/kishangarh-to-jodhpur,Kishangarh to Jodhpur
RSRTC - 157451,Super Luxury Volvo AC Seater Pushback 2+2,19:00,23:45,04h 45m,INR 524,"36 Seats available
17 Window","4.0
5",https://www.redbus.in/bus-tickets/kishangarh-to-jodhpur,Kishangarh to Jodhpur
RSRTC - 169316,Express Non AC Seater 2+3,19:20,00:15,04h 55m,INR 258,"42 Seats available
15 Window",2.9,https://www.redbus.in/bus-tickets/kishangarh-to-jodhpur,Kishangarh to Jodhpur
RSRTC - 190961,NON AC Seater / Sleeper 2+1,22:40,04:40,06h 00m,INR 334,"37 Seats available
13 Single",2.9,https://www.redbus.in/bus-tickets/kishangarh-to-jodhpur,Kishangarh to Jodhpur
RSRTC - 163517,Express Non AC Seater 2+3,23:00,05:00,06h 00m,INR 250,"42 Seats available
15 Window",2.9,https://www.redbus.in/bus-tickets/kishangarh-to-jodhpur,Kishangarh to Jodhpur
RSRTC - 178948,Super Luxury Volvo AC Seater Pushback 2+2,23:59,04:45,04h 46m,INR 524,"37 Seats available
18 Window",2.9,https://www.redbus.in/bus-tickets/kishangarh-to-jodhpur,Kishangarh to Jodhpur
Jakhar Travels And Cargo,A/C Seater / Sleeper (2+1),23:00,03:40,04h 40m,INR 450,"31 Seats available
9 Single",3.4,https://www.redbus.in/bus-tickets/kishangarh-to-jodhpur,Kishangarh to Jodhpur
Swagat Travels,A/C Seater / Sleeper (2+1),22:00,03:20,05h 20m,INR 350,"46 Seats available
28 Window",3.3,https://www.redbus.in/bus-tickets/kishangarh-to-jodhpur,Kishangarh to Jodhpur
Deepak Travells,NON A/C Seater/ Sleeper (2+1),21:40,02:15,04h 35m,INR 350,25 Seats available,3.3,https://www.redbus.in/bus-tickets/kishangarh-to-jodhpur,Kishangarh to Jodhpur
Shri Ganesh Travels,A/C Seater / Sleeper (2+1),22:00,02:30,04h 30m,INR 450,"37 Seats available
9 Single",3.0,https://www.redbus.in/bus-tickets/kishangarh-to-jodhpur,Kishangarh to Jodhpur
Kalpana Travels Pvt. Ltd.,A/C Seater / Sleeper (2+1),22:30,03:00,04h 30m,INR 600,"46 Seats available
28 Window",2.8,https://www.redbus.in/bus-tickets/kishangarh-to-jodhpur,Kishangarh to Jodhpur
RSRTC - 192843,Express Non AC Seater 2+3,13:30,18:30,05h 00m,INR 268,"42 Seats available
15 Window",4.0,https://www.redbus.in/bus-tickets/jaipur-to-bhilwara,Jaipur (Rajasthan) to Bhilwara
RSRTC - 166094,Express Non AC Seater 2+3,14:00,19:15,05h 15m,INR 268,"42 Seats available
15 Window",4.0,https://www.redbus.in/bus-tickets/jaipur-to-bhilwara,Jaipur (Rajasthan) to Bhilwara
RSRTC - 193234,Express Non AC Seater 2+3,15:31,20:35,05h 04m,INR 268,"42 Seats available
15 Window",4.0,https://www.redbus.in/bus-tickets/jaipur-to-bhilwara,Jaipur (Rajasthan) to Bhilwara
RSRTC - 192981,Semi Deluxe Non AC Seater 2+2,16:00,21:00,05h 00m,INR 292,"35 Seats available
17 Window",4.0,https://www.redbus.in/bus-tickets/jaipur-to-bhilwara,Jaipur (Rajasthan) to Bhilwara
RSRTC - 191860,Express Non AC Seater 2+3,16:45,23:00,06h 15m,INR 287,"42 Seats available
15 Window",4.0,https://www.redbus.in/bus-tickets/jaipur-to-bhilwara,Jaipur (Rajasthan) to Bhilwara
Shrinath® Travel Agency Pvt. Ltd.,Volvo Multi Axle B9R A/C Sleeper (2+1),17:30,22:20,04h 50m,463,"31 Seats available
9 Single","4.3
70",https://www.redbus.in/bus-tickets/jaipur-to-bhilwara,Jaipur (Rajasthan) to Bhilwara
Ashok Travels Mandsaur Group,Volvo 9600 Multi-Axle A/C Sleeper (2+1),23:50,04:15,04h 25m,810,"15 Seats available
7 Window","4.1
20",https://www.redbus.in/bus-tickets/jaipur-to-bhilwara,Jaipur (Rajasthan) to Bhilwara
Neeraj travels,A/C Seater / Sleeper (2+1),23:20,04:25,05h 05m,INR 500,"29 Seats available
7 Single","3.5
24",https://www.redbus.in/bus-tickets/jaipur-to-bhilwara,Jaipur (Rajasthan) to Bhilwara
Mahalaxmi Travels,Bharat Benz A/C Seater /Sleeper (2+1),20:15,01:15,05h 00m,INR 499,"16 Seats available
1 Single","4.5
5",https://www.redbus.in/bus-tickets/jaipur-to-bhilwara,Jaipur (Rajasthan) to Bhilwara
Kalpana Travels Pvt. Ltd.,NON AC Seater / Sleeper 2+1,22:35,05:05,06h 30m,INR 350,"33 Seats available
21 Window","3.5
12",https://www.redbus.in/bus-tickets/jaipur-to-bhilwara,Jaipur (Rajasthan) to Bhilwara
RSRTC - 180763,Semi Deluxe Non AC Seater 2+2,14:15,20:45,06h 30m,INR 333,"35 Seats available
17 Window","3.4
15",https://www.redbus.in/bus-tickets/kota-rajasthan-to-udaipur,Kota(Rajasthan) to Udaipur
RSRTC - 159864,NON AC Seater / Sleeper 2+1,15:15,22:00,06h 45m,INR 380,"26 Seats available
11 Single","4.2
32",https://www.redbus.in/bus-tickets/kota-rajasthan-to-udaipur,Kota(Rajasthan) to Udaipur
Paras Travels,A/C Seater / Sleeper (2+1),22:30,05:00,06h 30m,352,"17 Seats available
1 Single","4.0
271",https://www.redbus.in/bus-tickets/kota-rajasthan-to-udaipur,Kota(Rajasthan) to Udaipur
Jai Shrinath Ji Ki ® Travels,NON AC Seater / Sleeper 2+1,22:00,05:00,07h 00m,INR 350,"36 Seats available
9 Single","3.9
189",https://www.redbus.in/bus-tickets/kota-rajasthan-to-udaipur,Kota(Rajasthan) to Udaipur
Babu Travels,NON A/C Sleeper (2+1),22:30,05:15,06h 45m,416,"16 Seats available
6 Single","3.6
108",https://www.redbus.in/bus-tickets/kota-rajasthan-to-udaipur,Kota(Rajasthan) to Udaipur
M R Travels,A/C Seater / Sleeper (2+1),22:50,05:15,06h 25m,INR 380,"16 Seats available
1 Single","2.9
213",https://www.redbus.in/bus-tickets/kota-rajasthan-to-udaipur,Kota(Rajasthan) to Udaipur
Navrang Travels,A/C Seater / Sleeper (2+1),20:15,01:40,05h 25m,288,"34 Seats available
9 Single","3.7
27",https://www.redbus.in/bus-tickets/kota-rajasthan-to-udaipur,Kota(Rajasthan) to Udaipur
Siddhivinayak Travels,A/C Seater / Sleeper (2+1),16:35,22:20,05h 45m,INR 477,"29 Seats available
4 Single","1.5
26",https://www.redbus.in/bus-tickets/kota-rajasthan-to-udaipur,Kota(Rajasthan) to Udaipur
Babu Travels,Bharat Benz A/C Sleeper (2+1),20:30,01:45,05h 15m,601,"23 Seats available
5 Single","2.5
10",https://www.redbus.in/bus-tickets/kota-rajasthan-to-udaipur,Kota(Rajasthan) to Udaipur
Jai Shrinath Ji Ki ® Travels,NON A/C Sleeper (2+1),20:45,01:30,04h 45m,INR 650,"29 Seats available
9 Single","2.2
4",https://www.redbus.in/bus-tickets/kota-rajasthan-to-udaipur,Kota(Rajasthan) to Udaipur
Radhey Travels,NON AC Seater / Sleeper 2+1,22:45,05:30,06h 45m,324,24 Seats available,"3.2
78",https://www.redbus.in/bus-tickets/kota-rajasthan-to-udaipur,Kota(Rajasthan) to Udaipur
